,sentiment,magnitude,joy,sadness,anger,fear,surprise,UNKNOWN_salience,PERSON_salience,LOCATION_salience,ORGANIZATION_salience,EVENT_salience,WORK_OF_ART_salience,CONSUMER_GOOD_salience,OTHER_salience,UNKNOWN_sentiment,PERSON_sentiment,LOCATION_sentiment,ORGANIZATION_sentiment,EVENT_sentiment,WORK_OF_ART_sentiment,CONSUMER_GOOD_sentiment,OTHER_sentiment,UNKNOWN_magnitude,PERSON_magnitude,LOCATION_magnitude,ORGANIZATION_magnitude,EVENT_magnitude,WORK_OF_ART_magnitude,CONSUMER_GOOD_magnitude,OTHER_magnitude
27,-0.10000000099999999,3.299999952,0.051995665,0.646988273,0.176948816,0.102591276,0.021475995,0,0.08089090635379155,0.0,0.0,0.0,0.0,0.0,0.09466591058298945,0,0.10000000397364299,0.0,0.0,0.0,0.0,0.0,-0.34999999310821295,0,0.10000000397364299,0.0,0.0,0.0,0.0,0.0,-0.34999999310821295
28,-0.200000003,6.0,0.009187561,0.717625856,0.20119741600000002,0.064610258,0.007378988,0,0.08755260799080133,0.0,0.0,0.01608818583190441,0.0,0.0,0.04964988856491717,0,0.08000000268220901,0.0,0.0,0.0,0.0,0.0,-0.0363636389374733,0,0.08000000268220901,0.0,0.0,0.0,0.0,0.0,-0.0363636389374733
29,0.10000000099999999,1.100000024,0.08847077199999999,0.568518281,0.167965218,0.142541483,0.032504231,0,0.3149554431438446,0.0,0.0,0.0,0.0,0.0,0.05513368546962738,0,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,9.0,0.076585412,0.500603437,0.093033843,0.27320534,0.056571975,0,0.019755541036526363,0.02593519724905491,0.0,0.0,0.015998436603695154,0.0,0.03699149734988485,0,-0.033333333830038704,0.0,0.0,0.0,0.22499999403953552,0.0,-0.22608695470768472,0,-0.033333333830038704,0.0,0.0,0.0,0.22499999403953552,0.0,-0.22608695470768472
31,0.0,2.099999905,0.08548972,0.543458462,0.092283696,0.213856474,0.064911716,0,0.06699822338608404,0.007561479229480028,0.0,0.004351189825683832,0.0,0.0,0.05328163430518047,0,0.10000000397364299,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.01818182048472491,0,0.10000000397364299,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.01818182048472491
32,-0.10000000099999999,10.10000038,0.393480957,0.12564629300000002,0.031625528,0.272828937,0.176418275,0,0.03261240347373215,0.0822816863656044,0.0,0.0,0.0,0.0,0.026618184322225198,0,-0.07272727381099355,0.0,0.0,0.0,0.0,0.0,-0.12380952388048172,0,-0.07272727381099355,0.0,0.0,0.0,0.0,0.0,-0.12380952388048172
33,0.400000006,11.60000038,0.025336157999999998,0.370365679,0.500967026,0.097829208,0.005501871,0,0.09376969884033315,0.015410907488937179,0.0,0.0,0.037885263562202454,0.0,0.008286221913294867,0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,-0.0900000024586916,0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,-0.0900000024586916
34,-0.300000012,3.299999952,0.039760336,0.17506270100000001,0.578068495,0.203068882,0.004039582,0,0.09332834579981863,0.0,0.0,0.0,0.0,0.0,0.03619617596268654,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714285799435207,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714285799435207
35,0.200000003,0.200000003,0.022528134,0.811441183,0.077377468,0.083503664,0.005149522,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,1.0,0.033223815,0.47059115799999995,0.264890373,0.205352664,0.025941987000000003,0,0.1925845555961132,0.0,0.0,0.0,0.0,0.0,0.01853860542178154,0,0.0800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0800000011920929,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.200000003,7.0,0.102930337,0.353459656,0.310126603,0.209175378,0.024308046,0,0.07090884198745091,0.08189816772937775,0.0,0.0,0.008648671209812164,0.10484306095167994,0.02705780618513624,0,-0.1333333378036817,-0.30000001192092896,0.0,0.0,0.800000011920929,-0.05000000074505806,-0.20555555696288744,0,-0.1333333378036817,-0.30000001192092896,0.0,0.0,0.800000011920929,-0.05000000074505806,-0.20555555696288744
38,0.0,4.1999998089999995,0.138419598,0.333664179,0.214955151,0.128733695,0.18422734699999999,0,0.027006333072980244,0.018562300130724907,0.0,0.0,0.0,0.027392374351620674,0.04365131568629295,0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,-0.11000000201165676,0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,-0.11000000201165676
39,-0.200000003,2.5,0.062475428,0.31096878699999997,0.08828645199999999,0.169857785,0.368411541,0,0.13346547974894443,0.0,0.0,0.0,0.012654549442231655,0.0,0.01243683638361593,0,0.08333333457509677,0.0,0.0,0.0,-0.10000000149011612,0.0,-0.11999999632438024,0,0.08333333457509677,0.0,0.0,0.0,-0.10000000149011612,0.0,-0.11999999632438024
40,0.0,5.3000001910000005,0.018704252,0.388731182,0.47821754200000005,0.051237878,0.063109204,0,0.017386270128190516,0.00961267203092575,0.0,0.0,0.0,0.029069131550689537,0.051015535718761384,0,-0.04000000059604645,-0.10000000149011612,0.0,0.0,0.0,0.0,-0.18749999906867743,0,-0.04000000059604645,-0.10000000149011612,0.0,0.0,0.0,0.0,-0.18749999906867743
41,-0.300000012,3.0,0.042637784000000005,0.290626884,0.58539176,0.072319932,0.009023581,0,0.03560309819877148,0.0557202473282814,0.0,0.055518362671136856,0.0,0.0,0.07897176717718442,0,-0.14000000506639482,0.0,0.0,0.0,0.0,0.0,-0.14444444245762295,0,-0.14000000506639482,0.0,0.0,0.0,0.0,0.0,-0.14444444245762295
42,-0.10000000099999999,4.8000001910000005,0.042641107000000004,0.38677108299999996,0.273714274,0.21965110300000001,0.077222422,0,0.005776526406407356,0.00909950491040945,0.0,0.02405716013163328,0.01899912270406882,0.08805619180202484,0.046926658942053716,0,-0.20000000298023224,0.0,0.0,0.0,0.3333333383003871,0.0,-0.19999999850988387,0,-0.20000000298023224,0.0,0.0,0.0,0.3333333383003871,0.0,-0.19999999850988387
43,-0.600000024,1.200000048,0.017518358,0.134898678,0.731568575,0.104234614,0.01177974,0,0.0,0.0,0.4673852324485779,0.0,0.0,0.0,0.04841952356086536,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000000392848795,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000000392848795
44,-0.8999999759999999,0.8999999759999999,0.07190332599999999,0.500367641,0.313749403,0.097138479,0.016841158000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999850988388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.5,0.023127396,0.274309903,0.44382786799999996,0.189573258,0.069161587,0,0.0,0.0,0.0,0.0,0.0,0.03059539385139942,0.24235115852206945,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3499999940395355,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3499999940395355
46,0.0,1.0,0.041833811,0.45921036600000004,0.39070028100000004,0.09695001,0.011305556000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571409944977,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08571428592715945,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08571428592715945
47,0.10000000099999999,0.300000012,0.050466098,0.303898275,0.549469888,0.08600571800000001,0.010159996999999999,0,0.15663364343345165,0.012971957214176655,0.0,0.0,0.0,0.0,0.18024672288447618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.200000003,2.599999905,0.013798486,0.21678090100000003,0.611714006,0.098968856,0.058737729,0,0.0,0.05435256287455559,0.0,0.0,0.0,0.0,0.10507193538877699,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999735090467,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999735090467
49,-0.10000000099999999,0.10000000099999999,0.018011015,0.807571292,0.10418064199999999,0.049485415,0.020751673999999998,0,0.0,0.0,0.39597389101982117,0.0,0.0,0.0,0.6040260791778564,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224
50,-0.300000012,6.599999905,0.01745891,0.37130224700000003,0.505940437,0.103462055,0.0018363470000000001,0,0.035058782615054115,0.09229454398155212,0.0,0.12949364236555994,0.0,0.011415758170187473,0.013964479520487098,0,-0.11538461939646648,0.0,0.0,-0.6499999910593033,0.0,0.0,-0.23076923191547394,0,-0.11538461939646648,0.0,0.0,-0.6499999910593033,0.0,0.0,-0.23076923191547394
51,-0.200000003,4.0,0.019367743,0.238074347,0.6583940979999999,0.070645578,0.013518203999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000037252903,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34000000953674314,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34000000953674314
52,-0.699999988,0.699999988,0.08785455699999999,0.17324608600000002,0.10922901300000001,0.591015339,0.038654968,0,0.0,0.44673943519592285,0.0,0.0,0.0,0.0,0.2766302824020386,0,0.0,-0.8999999761581421,0.0,0.0,0.0,0.0,-0.699999988079071,0,0.0,-0.8999999761581421,0.0,0.0,0.0,0.0,-0.699999988079071
53,0.200000003,6.6999998089999995,0.089912318,0.47352731200000003,0.24727726,0.100722104,0.088560969,0,0.0732089476659894,0.0,0.007031301036477089,0.0,0.0,0.0,0.046675526350736615,0,-0.15000000596046448,0.0,0.0,0.0,0.0,0.0,-0.07333333591620127,0,-0.15000000596046448,0.0,0.0,0.0,0.0,0.0,-0.07333333591620127
54,-0.10000000099999999,1.0,0.05762819999999999,0.19174635399999998,0.028672423,0.664986014,0.056967024000000005,0,0.07399187237024307,0.011587722226977348,0.0,0.0,0.0,0.0,0.10160226457648808,0,-0.20000000298023224,-0.20000000298023224,0.0,0.0,0.0,0.0,-0.5111111121045219,0,-0.20000000298023224,-0.20000000298023224,0.0,0.0,0.0,0.0,-0.5111111121045219
55,0.300000012,0.300000012,0.033545416,0.722092152,0.100370288,0.13057497099999998,0.013417206000000001,0,0.022694630548357964,0.0,0.07173915207386017,0.0,0.0,0.0,0.3018554076552391,0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,-0.3333333333333333,0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,-0.3333333333333333
56,-0.400000006,2.299999952,0.03295463,0.410095304,0.21276228100000003,0.287309587,0.056878202,0,0.01362181268632412,0.0,0.0,0.3623267114162445,0.0,0.0,0.048003960257539384,0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-0.20769230734843475,0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-0.20769230734843475
57,-0.10000000099999999,2.5,0.135691926,0.40088266100000003,0.19522965,0.230889708,0.037306055,0,0.33820635080337524,0.0,0.0,0.0,0.0,0.0,0.07353262603282928,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666683223513,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666683223513
58,0.0,1.399999976,0.029843474,0.589583457,0.31652689,0.059112570999999996,0.004933567,0,0.4324006289243698,0.0,0.02261713705956936,0.0,0.0,0.0,0.11258163303136826,0,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,-0.800000011920929,0,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,-0.800000011920929
59,-0.5,1.7000000480000002,0.028138227999999998,0.323073983,0.240167797,0.397121906,0.011498086000000001,0,0.02302670292556286,0.00689911562949419,0.0,0.0,0.0,0.0,0.09700741665437818,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2300000011920929,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2300000011920929
60,-0.200000003,0.800000012,0.034994502000000004,0.537702441,0.299838841,0.112524852,0.014939365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571409944977,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271428573344435,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271428573344435
61,-0.200000003,4.599999905,0.25815868399999997,0.345834345,0.10255952199999999,0.125903964,0.167543516,0,0.02932334008316199,0.02661262941546738,0.0,0.0,0.14218422770500183,0.01148996688425541,0.028196763480082154,0,-0.050000001986821495,-0.15000000596046448,0.0,0.0,-0.4000000059604645,-0.30000001192092896,-0.10500000417232513,0,-0.050000001986821495,-0.15000000596046448,0.0,0.0,-0.4000000059604645,-0.30000001192092896,-0.10500000417232513
62,0.0,3.400000095,0.059162572000000004,0.28834188,0.40423911799999995,0.225846291,0.022410151,0,0.0858286099974066,0.014819573727436364,0.1953347772359848,0.0,0.0036564311012625694,0.0,0.0442684522519509,0,-0.125,-0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,-0.5222222208976746,0,-0.125,-0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,-0.5222222208976746
63,-0.8999999759999999,0.8999999759999999,0.02606901,0.7197071309999999,0.22350719600000002,0.021804857999999996,0.008911872,0,0.0,0.0649026483297348,0.0,0.0,0.0,0.0,0.11688716942444444,0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,-0.04999999608844519,0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,-0.04999999608844519
64,0.0,3.099999905,0.119097889,0.498048902,0.08658845,0.165105701,0.131159097,0,0.06740861820677917,0.0,0.0,0.0,0.0,0.0,0.11910966299474239,0,-0.18333333233992258,0.0,0.0,0.0,0.0,0.0,-0.10000000298023223,0,-0.18333333233992258,0.0,0.0,0.0,0.0,0.0,-0.10000000298023223
65,0.0,0.400000006,0.042543106,0.221262008,0.051898465,0.639265776,0.045030672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333358168602,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666766007741,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666766007741
66,-0.300000012,5.3000001910000005,0.013512561000000001,0.8583056929999999,0.085001215,0.034041971000000004,0.009138579,0,0.15114979185940078,0.0032225267495959997,0.0,0.020330220460891724,0.0,0.0,0.009475140982041401,0,-0.30000000447034836,-0.2500000074505806,0.0,-0.20000000298023224,0.0,0.0,-0.40000000276735853,0,-0.30000000447034836,-0.2500000074505806,0.0,-0.20000000298023224,0.0,0.0,-0.40000000276735853
67,-0.200000003,14.5,0.063395575,0.259510726,0.490791529,0.15813154,0.02817063,0,0.014083139182600592,0.0,0.0020373662700876594,0.0,0.10073809325695038,0.0,0.053107013623230157,0,0.08571428592715945,0.0,0.0,0.0,0.0,0.0,-0.05999999990065893,0,0.08571428592715945,0.0,0.0,0.0,0.0,0.0,-0.05999999990065893
68,0.0,0.300000012,0.046365522,0.371604979,0.317800701,0.216484398,0.04774446,0,0.6186922788619995,0.0,0.0,0.0,0.0,0.3813076913356781,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.5,1.100000024,0.020074137,0.460256755,0.408787102,0.10857579099999999,0.002306234,0,0.022007159888744354,0.045399006456136703,0.0,0.0,0.013966035097837448,0.0,0.1531046349555254,0,-0.20000000298023224,-0.10000000149011612,0.0,0.0,-0.6000000238418579,0.0,-0.23333333184321722,0,-0.20000000298023224,-0.10000000149011612,0.0,0.0,-0.6000000238418579,0.0,-0.23333333184321722
70,-0.5,0.5,0.193244904,0.39638531200000005,0.194801718,0.15232616699999998,0.06324183900000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612
71,-0.400000006,3.5,0.065602735,0.301275998,0.063502513,0.53575778,0.033860985,0,0.2782938573509455,0.0,0.0,0.05590255931019783,0.0,0.0,0.06458495805660884,0,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.033333333830038704,0,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.033333333830038704
72,-0.300000012,4.099999905,0.009617792,0.395448685,0.501576304,0.071450122,0.021907033,0,0.0761068544557525,0.01286104042083025,0.02385669605185588,0.0,0.0,0.0,0.014412947843084112,0,-0.31111110746860504,-0.20000000298023224,-0.30000000695387524,0.0,0.0,0.0,-0.33749999664723873,0,-0.31111110746860504,-0.20000000298023224,-0.30000000695387524,0.0,0.0,0.0,-0.33749999664723873
73,-0.300000012,3.200000048,0.056853548,0.168063551,0.685880303,0.083546169,0.005656373,0,0.024890691352387268,0.0,0.0,0.025607965886592865,0.0,0.0,0.11246499558910728,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08750000689178705,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08750000689178705
74,0.0,3.200000048,0.018295934,0.280421078,0.425926507,0.260820806,0.014535575,0,0.007959421491250396,0.0,0.0,0.0,0.0,0.004250216297805309,0.057637114885865766,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10588235320413814,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10588235320413814
75,-0.200000003,0.600000024,0.062398873,0.604621112,0.135948777,0.053591944,0.143439293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333214124044,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333214124044
